%q Iq Pq Sq Zq Bq Bq2
7.459137200e-02 6.731317261e+00 1.153996887e-13 1.422884784e+00 2.254515756e+00 9.999995493e-01 1.000000000e+00
7.464417400e-02 6.796453824e+00 1.147775090e-13 1.444442470e+00 2.320500163e+00 9.999995487e-01 1.000000000e+00
7.469697700e-02 6.749952716e+00 1.141575286e-13 1.442350235e+00 2.316310948e+00 9.999995480e-01 1.000000000e+00
7.474977900e-02 6.595760094e+00 1.135397677e-13 1.417068401e+00 2.242994748e+00 9.999995474e-01 1.000000000e+00
7.480258200e-02 6.371825438e+00 1.129241998e-13 1.376416469e+00 2.123571922e+00 9.999995468e-01 1.000000000e+00
7.485538400e-02 6.128450385e+00 1.123108450e-13 1.331069926e+00 1.989743596e+00 9.999995461e-01 1.000000000e+00
7.490818600e-02 5.906725743e+00 1.116996885e-13 1.289928512e+00 1.868090636e+00 9.999995455e-01 1.000000000e+00
7.496098900e-02 5.729160904e+00 1.110907156e-13 1.258007224e+00 1.773709044e+00 9.999995448e-01 1.000000000e+00
7.501379100e-02 5.599773654e+00 1.104839460e-13 1.236347330e+00 1.709853352e+00 9.999995442e-01 1.000000000e+00
7.506659300e-02 5.507060618e+00 1.098793650e-13 1.222566344e+00 1.669499159e+00 9.999995436e-01 1.000000000e+00
7.511939600e-02 5.427671331e+00 1.092769581e-13 1.211583234e+00 1.637448186e+00 9.999995429e-01 1.000000000e+00
7.517219800e-02 5.332968083e+00 1.086767448e-13 1.197016535e+00 1.594483581e+00 9.999995423e-01 1.000000000e+00
7.522500000e-02 5.200109451e+00 1.080787103e-13 1.173651904e+00 1.524796268e+00 9.999995416e-01 1.000000000e+00
7.527780300e-02 5.022788115e+00 1.074828403e-13 1.139912503e+00 1.423489019e+00 9.999995410e-01 1.000000000e+00
7.533060500e-02 4.812761973e+00 1.068891539e-13 1.098310163e+00 1.298029212e+00 9.999995403e-01 1.000000000e+00
7.538340700e-02 4.590841356e+00 1.062976367e-13 1.053491785e+00 1.162413607e+00 9.999995397e-01 1.000000000e+00
7.543621000e-02 4.376008066e+00 1.057082741e-13 1.009786861e+00 1.029761112e+00 9.999995391e-01 1.000000000e+00
7.548901200e-02 4.180034146e+00 1.051210853e-13 9.699485341e-01 9.084714092e-01 9.999995384e-01 1.000000000e+00
7.554181400e-02 4.007622961e+00 1.045360557e-13 9.351421821e-01 8.021531442e-01 9.999995378e-01 1.000000000e+00
7.559461700e-02 3.858850275e+00 1.039531711e-13 9.054728354e-01 7.111977968e-01 9.999995371e-01 1.000000000e+00
7.564741900e-02 3.731501508e+00 1.033724501e-13 8.805064538e-01 6.343496396e-01 9.999995365e-01 1.000000000e+00
7.570022100e-02 3.622565588e+00 1.027938784e-13 8.596098503e-01 5.697346080e-01 9.999995358e-01 1.000000000e+00
7.575302400e-02 3.529029538e+00 1.022174418e-13 8.421344924e-01 5.154196857e-01 9.999995352e-01 1.000000000e+00
7.580582600e-02 3.448213017e+00 1.016431587e-13 8.274962351e-01 4.696576479e-01 9.999995345e-01 1.000000000e+00
7.585862800e-02 3.377851680e+00 1.010710149e-13 8.151979540e-01 4.309581518e-01 9.999995339e-01 1.000000000e+00
7.591143100e-02 3.316090172e+00 1.005009962e-13 8.048301511e-01 3.980916769e-01 9.999995332e-01 1.000000000e+00
7.596423300e-02 3.261431465e+00 9.993312086e-14 7.960609303e-01 3.700606863e-01 9.999995326e-01 1.000000000e+00
7.601703500e-02 3.212667694e+00 9.936737469e-14 7.886218426e-01 3.460575657e-01 9.999995319e-01 1.000000000e+00
7.606983800e-02 3.168825810e+00 9.880374365e-14 7.822960782e-01 3.254295916e-01 9.999995313e-01 1.000000000e+00
7.612264000e-02 3.129119474e+00 9.824224568e-14 7.769078047e-01 3.076471350e-01 9.999995306e-01 1.000000000e+00
7.617544200e-02 3.092903935e+00 9.768286670e-14 7.723126341e-01 2.922748851e-01 9.999995300e-01 1.000000000e+00
7.622824500e-02 3.059649926e+00 9.712559276e-14 7.683917441e-01 2.789543579e-01 9.999995293e-01 1.000000000e+00
7.628104700e-02 3.028927769e+00 9.657044156e-14 7.650483811e-01 2.673936670e-01 9.999995287e-01 1.000000000e+00
7.633384900e-02 3.000393049e+00 9.601739909e-14 7.622053896e-01 2.573602102e-01 9.999995280e-01 1.000000000e+00
7.638665200e-02 2.973776708e+00 9.546645150e-14 7.598030105e-01 2.486743172e-01 9.999995274e-01 1.000000000e+00
7.643945400e-02 2.948869109e+00 9.491761624e-14 7.577950560e-01 2.411977552e-01 9.999995267e-01 1.000000000e+00
7.649225600e-02 2.925499199e+00 9.437087938e-14 7.561444370e-01 2.348198900e-01 9.999995261e-01 1.000000000e+00
7.654505800e-02 2.903524224e+00 9.382623749e-14 7.548204218e-01 2.294493797e-01 9.999995254e-01 1.000000000e+00
7.659786100e-02 2.882822713e+00 9.328367683e-14 7.537971644e-01 2.250096520e-01 9.999995248e-01 1.000000000e+00
7.665066300e-02 2.863293485e+00 9.274321448e-14 7.530532593e-01 2.214377103e-01 9.999995241e-01 1.000000000e+00
7.670346500e-02 2.844851964e+00 9.220483668e-14 7.525714049e-01 2.186830399e-01 9.999995234e-01 1.000000000e+00
7.675626800e-02 2.827430269e+00 9.166852980e-14 7.523382987e-01 2.167074471e-01 9.999995228e-01 1.000000000e+00
7.680907000e-02 2.810976924e+00 9.113431066e-14 7.523444295e-01 2.154845695e-01 9.999995221e-01 1.000000000e+00
7.686187200e-02 2.795453698e+00 9.060216558e-14 7.525838489e-01 2.149991031e-01 9.999995215e-01 1.000000000e+00
7.691467400e-02 2.780835782e+00 9.007209105e-14 7.530539846e-01 2.152463938e-01 9.999995208e-01 1.000000000e+00
7.696747700e-02 2.767109883e+00 8.954407357e-14 7.537553940e-01 2.162316889e-01 9.999995202e-01 1.000000000e+00
7.702027900e-02 2.754273468e+00 8.901812962e-14 7.546913098e-01 2.179688618e-01 9.999995195e-01 1.000000000e+00
7.707308100e-02 2.742330466e+00 8.849424564e-14 7.558670464e-01 2.204784446e-01 9.999995188e-01 1.000000000e+00
7.712588400e-02 2.731288183e+00 8.797240825e-14 7.572889471e-01 2.237843838e-01 9.999995182e-01 1.000000000e+00
7.717868600e-02 2.721153589e+00 8.745263365e-14 7.589631222e-01 2.279100967e-01 9.999995175e-01 1.000000000e+00
7.723148800e-02 2.711931082e+00 8.693490838e-14 7.608953291e-01 2.328779390e-01 9.999995169e-01 1.000000000e+00
7.728429000e-02 2.703631949e+00 8.641922890e-14 7.630932858e-01 2.387167274e-01 9.999995162e-01 1.000000000e+00
7.733709300e-02 2.696295452e+00 8.590558193e-14 7.655728888e-01 2.454817541e-01 9.999995155e-01 1.000000000e+00
7.738989500e-02 2.690014158e+00 8.539398334e-14 7.683653445e-01 2.532780807e-01 9.999995149e-01 1.000000000e+00
7.744269700e-02 2.684942708e+00 8.488441980e-14 7.715206719e-01 2.622721076e-01 9.999995142e-01 1.000000000e+00
7.749549900e-02 2.681287151e+00 8.437688774e-14 7.751048224e-01 2.726828389e-01 9.999995136e-01 1.000000000e+00
7.754830200e-02 2.679288172e+00 8.387137399e-14 7.791954494e-01 2.847685552e-01 9.999995129e-01 1.000000000e+00
7.760110400e-02 2.679216010e+00 8.336789411e-14 7.838804004e-01 2.988223191e-01 9.999995122e-01 1.000000000e+00
7.765390600e-02 2.681378987e+00 8.286643489e-14 7.892610567e-01 3.151829702e-01 9.999995116e-01 1.000000000e+00
7.770670800e-02 2.686140314e+00 8.236699272e-14 7.954573379e-01 3.342518680e-01 9.999995109e-01 1.000000000e+00
7.775951100e-02 2.693936931e+00 8.186955457e-14 8.026140384e-01 3.565140011e-01 9.999995102e-01 1.000000000e+00
7.781231300e-02 2.705296263e+00 8.137413566e-14 8.109062075e-01 3.825563010e-01 9.999995096e-01 1.000000000e+00
7.786511500e-02 2.720849612e+00 8.088072291e-14 8.205446351e-01 4.130862758e-01 9.999995089e-01 1.000000000e+00
7.791791700e-02 2.741332049e+00 8.038931268e-14 8.317764926e-01 4.489351509e-01 9.999995082e-01 1.000000000e+00
7.797072000e-02 2.767556332e+00 7.989989207e-14 8.448786249e-01 4.910368099e-01 9.999995076e-01 1.000000000e+00
7.802352200e-02 2.800329222e+00 7.941247596e-14 8.601322988e-01 5.403456863e-01 9.999995069e-01 1.000000000e+00
7.807632400e-02 2.840275032e+00 7.892705140e-14 8.777693223e-01 5.976594615e-01 9.999995062e-01 1.000000000e+00
7.812912600e-02 2.887509638e+00 7.844361474e-14 8.978686766e-01 6.632770533e-01 9.999995056e-01 1.000000000e+00
7.818192900e-02 2.941175328e+00 7.796215318e-14 9.202063939e-01 7.364988060e-01 9.999995049e-01 1.000000000e+00
7.823473100e-02 2.999003765e+00 7.748268129e-14 9.441081370e-01 8.151308466e-01 9.999995042e-01 1.000000000e+00
7.828753300e-02 3.057408422e+00 7.700518625e-14 9.684652223e-01 8.955260451e-01 9.999995036e-01 1.000000000e+00
7.834033500e-02 3.112702699e+00 7.652966435e-14 9.921091659e-01 9.738151959e-01 9.999995029e-01 1.000000000e+00
7.839313700e-02 3.163371900e+00 7.605611192e-14 1.014538959e+00 1.048322507e+00 9.999995022e-01 1.000000000e+00
7.844594000e-02 3.211877859e+00 7.558451631e-14 1.036524766e+00 1.121593175e+00 9.999995015e-01 1.000000000e+00
7.849874200e-02 3.264197887e+00 7.511489170e-14 1.059997565e+00 1.200059632e+00 9.999995009e-01 1.000000000e+00
7.855154400e-02 3.327206902e+00 7.464722540e-14 1.087230508e+00 1.291338880e+00 9.999995002e-01 1.000000000e+00
7.860434600e-02 3.405588951e+00 7.418151370e-14 1.119832996e+00 1.400876870e+00 9.999994995e-01 1.000000000e+00
7.865714800e-02 3.499393456e+00 7.371775287e-14 1.157920614e+00 1.529149447e+00 9.999994989e-01 1.000000000e+00
7.870995100e-02 3.602213934e+00 7.325593044e-14 1.199461259e+00 1.669427363e+00 9.999994982e-01 1.000000000e+00
7.876275300e-02 3.700283819e+00 7.279606018e-14 1.239903695e+00 1.806468949e+00 9.999994975e-01 1.000000000e+00
7.881555500e-02 3.774246543e+00 7.233812955e-14 1.272696157e+00 1.918197260e+00 9.999994968e-01 1.000000000e+00
7.886835700e-02 3.805468287e+00 7.188213483e-14 1.291365963e+00 1.982658262e+00 9.999994962e-01 1.000000000e+00
7.892115900e-02 3.785248002e+00 7.142807224e-14 1.292669480e+00 1.988663054e+00 9.999994955e-01 1.000000000e+00
7.897396200e-02 3.720244366e+00 7.097592948e-14 1.278562179e+00 1.942541914e+00 9.999994948e-01 1.000000000e+00
7.902676400e-02 3.628952663e+00 7.052571991e-14 1.255146177e+00 1.864720364e+00 9.999994941e-01 1.000000000e+00
7.907956600e-02 3.532358419e+00 7.007743116e-14 1.229549636e+00 1.779241005e+00 9.999994935e-01 1.000000000e+00
7.913236800e-02 3.446069753e+00 6.963105947e-14 1.207200910e+00 1.704524151e+00 9.999994928e-01 1.000000000e+00
7.918517000e-02 3.377170363e+00 6.918660105e-14 1.190662489e+00 1.649350232e+00 9.999994921e-01 1.000000000e+00
7.923797300e-02 3.324453101e+00 6.874404374e-14 1.179620282e+00 1.612744078e+00 9.999994914e-01 1.000000000e+00
7.929077500e-02 3.280195517e+00 6.830340050e-14 1.171423682e+00 1.585740211e+00 9.999994908e-01 1.000000000e+00
7.934357700e-02 3.233248931e+00 6.786465915e-14 1.162121432e+00 1.554862779e+00 9.999994901e-01 1.000000000e+00
7.939637900e-02 3.173736195e+00 6.742781586e-14 1.148119284e+00 1.507771313e+00 9.999994894e-01 1.000000000e+00
7.944918100e-02 3.097776437e+00 6.699286684e-14 1.127913349e+00 1.439222184e+00 9.999994887e-01 1.000000000e+00
7.950198400e-02 3.009013544e+00 6.655980008e-14 1.102719470e+00 1.353291704e+00 9.999994880e-01 1.000000000e+00
7.955478600e-02 2.915828681e+00 6.612862815e-14 1.075533448e+00 1.260215167e+00 9.999994874e-01 1.000000000e+00
7.960758800e-02 2.826935169e+00 6.569933903e-14 1.049553991e+00 1.170995553e+00 9.999994867e-01 1.000000000e+00
7.966039000e-02 2.748605681e+00 6.527192886e-14 1.027151604e+00 1.093845702e+00 9.999994860e-01 1.000000000e+00
7.971319200e-02 2.684212674e+00 6.484639382e-14 1.009667738e+00 1.033469849e+00 9.999994853e-01 1.000000000e+00
7.976599400e-02 2.635034136e+00 6.442273007e-14 9.976853864e-01 9.919729366e-01 9.999994846e-01 1.000000000e+00
7.981879700e-02 2.601258141e+00 6.400092579e-14 9.913867247e-01 9.700813934e-01 9.999994839e-01 1.000000000e+00
7.987159900e-02 2.582723169e+00 6.358099309e-14 9.908232623e-01 9.680716419e-01 9.999994833e-01 1.000000000e+00
7.992440100e-02 2.579319021e+00 6.316292013e-14 9.960670648e-01 9.862933730e-01 9.999994826e-01 1.000000000e+00
7.997720300e-02 2.591115136e+00 6.274670304e-14 1.007260804e+00 1.025344858e+00 9.999994819e-01 1.000000000e+00
8.003000500e-02 2.618236166e+00 6.233233795e-14 1.024571518e+00 1.085913325e+00 9.999994812e-01 1.000000000e+00
8.008280700e-02 2.660450444e+00 6.191982099e-14 1.048029252e+00 1.168210551e+00 9.999994805e-01 1.000000000e+00
8.013560900e-02 2.716374750e+00 6.150914830e-14 1.077207037e+00 1.270846272e+00 9.999994798e-01 1.000000000e+00
8.018841200e-02 2.782235558e+00 6.110030826e-14 1.110711147e+00 1.389023760e+00 9.999994792e-01 1.000000000e+00
8.024121400e-02 2.850401759e+00 6.069331247e-14 1.145558498e+00 1.512320211e+00 9.999994785e-01 1.000000000e+00
8.029401600e-02 2.908615848e+00 6.028814929e-14 1.176813417e+00 1.623359668e+00 9.999994778e-01 1.000000000e+00
8.034681800e-02 2.941565740e+00 5.988481483e-14 1.198162544e+00 1.699785672e+00 9.999994771e-01 1.000000000e+00
8.039962000e-02 2.935919662e+00 5.948330519e-14 1.203934894e+00 1.721365643e+00 9.999994764e-01 1.000000000e+00
8.045242200e-02 2.886791974e+00 5.908361646e-14 1.191795205e+00 1.679551758e+00 9.999994757e-01 1.000000000e+00
8.050522400e-02 2.800582222e+00 5.868574474e-14 1.164038944e+00 1.582174364e+00 9.999994750e-01 1.000000000e+00
8.055802700e-02 2.691429958e+00 5.828967865e-14 1.126266765e+00 1.448866206e+00 9.999994743e-01 1.000000000e+00
8.061082900e-02 2.574516730e+00 5.789542926e-14 1.084673421e+00 1.301506746e+00 9.999994737e-01 1.000000000e+00
8.066363100e-02 2.461236135e+00 5.750298513e-14 1.044018101e+00 1.157001329e+00 9.999994730e-01 1.000000000e+00
8.071643300e-02 2.357982821e+00 5.711234236e-14 1.007055498e+00 1.025206661e+00 9.999994723e-01 1.000000000e+00
8.076923500e-02 2.267183642e+00 5.672349701e-14 9.749092126e-01 9.102080642e-01 9.999994716e-01 1.000000000e+00
8.082203700e-02 2.188864637e+00 5.633644515e-14 9.476933940e-01 8.124994832e-01 9.999994709e-01 1.000000000e+00
8.087483900e-02 2.121894575e+00 5.595118285e-14 9.250198200e-01 7.307741710e-01 9.999994702e-01 1.000000000e+00
8.092764100e-02 2.064745916e+00 5.556770616e-14 9.063146072e-01 6.630487159e-01 9.999994695e-01 1.000000000e+00
8.098044400e-02 2.015885524e+00 5.518600395e-14 8.909847503e-01 6.072573745e-01 9.999994688e-01 1.000000000e+00
8.103324600e-02 1.973946724e+00 5.480608671e-14 8.784937625e-01 5.615244265e-01 9.999994681e-01 1.000000000e+00
8.108604800e-02 1.937775338e+00 5.442794325e-14 8.683851845e-01 5.242507075e-01 9.999994674e-01 1.000000000e+00
8.113885000e-02 1.906430737e+00 5.405156963e-14 8.602855413e-01 4.941267098e-01 9.999994667e-01 1.000000000e+00
8.119165200e-02 1.879160736e+00 5.367696187e-14 8.538961029e-01 4.701051432e-01 9.999994660e-01 1.000000000e+00
8.124445400e-02 1.855372210e+00 5.330411604e-14 8.489821741e-01 4.513642496e-01 9.999994653e-01 1.000000000e+00
8.129725600e-02 1.834603899e+00 5.293302815e-14 8.453629078e-01 4.372726438e-01 9.999994647e-01 1.000000000e+00
8.135005800e-02 1.816504869e+00 5.256369424e-14 8.429032806e-01 4.273616763e-01 9.999994640e-01 1.000000000e+00
8.140286000e-02 1.800819674e+00 5.219611034e-14 8.415088320e-01 4.213076034e-01 9.999994633e-01 1.000000000e+00
8.145566300e-02 1.787378475e+00 5.183026557e-14 8.411226039e-01 4.189216027e-01 9.999994626e-01 1.000000000e+00
8.150846500e-02 1.776090399e+00 5.146616980e-14 8.417229001e-01 4.201427801e-01 9.999994619e-01 1.000000000e+00
8.156126700e-02 1.766934761e+00 5.110381212e-14 8.433210514e-01 4.250309370e-01 9.999994612e-01 1.000000000e+00
8.161406900e-02 1.759956728e+00 5.074318852e-14 8.459600512e-01 4.337626474e-01 9.999994605e-01 1.000000000e+00
8.166687100e-02 1.755265697e+00 5.038429503e-14 8.497150115e-01 4.466339023e-01 9.999994598e-01 1.000000000e+00
8.171967300e-02 1.753038228e+00 5.002712766e-14 8.546957266e-01 4.640705688e-01 9.999994591e-01 1.000000000e+00
8.177247500e-02 1.753523532e+00 4.967168241e-14 8.610505822e-01 4.866439261e-01 9.999994584e-01 1.000000000e+00
8.182527700e-02 1.757048622e+00 4.931795528e-14 8.689704510e-01 5.150863003e-01 9.999994577e-01 1.000000000e+00
8.187807900e-02 1.764018582e+00 4.896594228e-14 8.786903037e-01 5.502983909e-01 9.999994570e-01 1.000000000e+00
8.193088100e-02 1.774903752e+00 4.861563940e-14 8.904843002e-01 5.933324509e-01 9.999994563e-01 1.000000000e+00
8.198368300e-02 1.790198756e+00 4.826704264e-14 9.046464141e-01 6.453214878e-01 9.999994556e-01 1.000000000e+00
8.203648500e-02 1.810327766e+00 4.792014798e-14 9.214428291e-01 7.073025596e-01 9.999994549e-01 1.000000000e+00
8.208928800e-02 1.835459369e+00 4.757494490e-14 9.410160204e-01 7.798579454e-01 9.999994542e-01 1.000000000e+00
8.214209000e-02 1.865190995e+00 4.723144244e-14 9.632166576e-01 8.624828604e-01 9.999994535e-01 1.000000000e+00
8.219489200e-02 1.898119793e+00 4.688963005e-14 9.873704332e-01 9.527029652e-01 9.999994528e-01 1.000000000e+00
8.224769400e-02 1.931446839e+00 4.654950371e-14 1.012051001e+00 1.045205918e+00 9.999994521e-01 1.000000000e+00
8.230049600e-02 1.961026931e+00 4.621105938e-14 1.035079100e+00 1.131813996e+00 9.999994514e-01 1.000000000e+00
8.235329800e-02 1.982377219e+00 4.587429304e-14 1.054031813e+00 1.203376704e+00 9.999994507e-01 1.000000000e+00
8.240610000e-02 1.992633970e+00 4.553920067e-14 1.067282639e+00 1.253684143e+00 9.999994499e-01 1.000000000e+00
8.245890200e-02 1.992306518e+00 4.520577823e-14 1.074978264e+00 1.283181361e+00 9.999994492e-01 1.000000000e+00
8.251170400e-02 1.985296402e+00 4.487402170e-14 1.079115114e+00 1.299314771e+00 9.999994485e-01 1.000000000e+00
8.256450600e-02 1.977048541e+00 4.454392703e-14 1.082595301e+00 1.313014096e+00 9.999994478e-01 1.000000000e+00
8.261730800e-02 1.972266159e+00 4.421549018e-14 1.087998747e+00 1.334060710e+00 9.999994471e-01 1.000000000e+00
8.267011000e-02 1.973464139e+00 4.388870712e-14 1.096765995e+00 1.367970092e+00 9.999994464e-01 1.000000000e+00
8.272291200e-02 1.980552198e+00 4.356357380e-14 1.108921289e+00 1.414900402e+00 9.999994457e-01 1.000000000e+00
8.277571400e-02 1.991187645e+00 4.324008618e-14 1.123218075e+00 1.470161750e+00 9.999994450e-01 1.000000000e+00
8.282851600e-02 2.001866035e+00 4.291824020e-14 1.137711276e+00 1.526362122e+00 9.999994443e-01 1.000000000e+00
8.288131800e-02 2.009718780e+00 4.259803183e-14 1.150760988e+00 1.577227235e+00 9.999994436e-01 1.000000000e+00
8.293412000e-02 2.014285383e+00 4.227945700e-14 1.162067303e+00 1.621579125e+00 9.999994429e-01 1.000000000e+00
8.298692200e-02 2.017970436e+00 4.196251167e-14 1.172987230e+00 1.664597502e+00 9.999994422e-01 1.000000000e+00
8.303972400e-02 2.024684692e+00 4.164719177e-14 1.185801534e+00 1.715052737e+00 9.999994415e-01 1.000000000e+00
8.309252600e-02 2.037589233e+00 4.133349325e-14 1.202417857e+00 1.780336988e+00 9.999994407e-01 1.000000000e+00
8.314532800e-02 2.057147463e+00 4.102141204e-14 1.223197155e+00 1.861920266e+00 9.999994400e-01 1.000000000e+00
8.319813000e-02 2.079982908e+00 4.071094410e-14 1.246209535e+00 1.952420744e+00 9.999994393e-01 1.000000000e+00
8.325093200e-02 2.098746577e+00 4.040208534e-14 1.267066462e+00 2.034878432e+00 9.999994386e-01 1.000000000e+00
8.330373400e-02 2.103562953e+00 4.009483171e-14 1.279707118e+00 2.085725332e+00 9.999994379e-01 1.000000000e+00
8.335653600e-02 2.085474287e+00 3.978917913e-14 1.278447681e+00 2.082697137e+00 9.999994372e-01 1.000000000e+00
8.340933900e-02 2.040651268e+00 3.948511780e-14 1.260599947e+00 2.015044567e+00 9.999994365e-01 1.000000000e+00
8.346214100e-02 1.972422542e+00 3.918265515e-14 1.227852096e+00 1.889020263e+00 9.999994358e-01 1.000000000e+00
8.351494300e-02 1.889363384e+00 3.888178135e-14 1.185241026e+00 1.724009221e+00 9.999994350e-01 1.000000000e+00
8.356774500e-02 1.801186929e+00 3.858249231e-14 1.138682850e+00 1.542973195e+00 9.999994343e-01 1.000000000e+00
8.362054700e-02 1.715512323e+00 3.828478397e-14 1.092945833e+00 1.364531140e+00 9.999994336e-01 1.000000000e+00
8.367334900e-02 1.636815698e+00 3.798865223e-14 1.050929539e+00 1.200089208e+00 9.999994329e-01 1.000000000e+00
8.372615100e-02 1.566918804e+00 3.769409303e-14 1.013906054e+00 1.054727398e+00 9.999994322e-01 1.000000000e+00
8.377895300e-02 1.505951690e+00 3.740110228e-14 9.820829463e-01 9.293639818e-01 9.999994315e-01 1.000000000e+00
8.383175500e-02 1.453180594e+00 3.710967590e-14 9.551051719e-01 8.227015180e-01 9.999994308e-01 1.000000000e+00
8.388455700e-02 1.407543273e+00 3.681980981e-14 9.323875290e-01 7.325228366e-01 9.999994300e-01 1.000000000e+00
8.393735900e-02 1.367938707e+00 3.653149991e-14 9.132991960e-01 6.564143954e-01 9.999994293e-01 1.000000000e+00
8.399016000e-02 1.333360354e+00 3.624474754e-14 8.972517369e-01 5.921139913e-01 9.999994286e-01 1.000000000e+00
8.404296200e-02 1.302939832e+00 3.595953775e-14 8.837312353e-01 5.376398548e-01 9.999994279e-01 1.000000000e+00
8.409576400e-02 1.275954760e+00 3.567587190e-14 8.723060531e-01 4.913241099e-01 9.999994272e-01 1.000000000e+00
